earliest_filing_year,ctry_code,ipc_green,count
1976,US,Administrative and regulatory,0.12500000000000000000
1978,US,Administrative and regulatory,0.33333333333333333333
1979,US,Administrative and regulatory,0.62424242424242424242
1980,US,Administrative and regulatory,0.04545454545454545455
1982,US,Administrative and regulatory,0.50000000000000000000
1983,US,Administrative and regulatory,2.07142857142857142857
1984,US,Administrative and regulatory,0.75000000000000000000
1985,US,Administrative and regulatory,1.70000000000000000000
1986,US,Administrative and regulatory,2.93333333333333333333
1987,US,Administrative and regulatory,1.75000000000000000000
1988,US,Administrative and regulatory,0.50000000000000000000
1989,US,Administrative and regulatory,1.00000000000000000000
1990,US,Administrative and regulatory,0.85476190476190476190
1991,US,Administrative and regulatory,0.70833333333333333334
1992,US,Administrative and regulatory,1.22500000000000000000
1993,US,Administrative and regulatory,0.08333333333333333333
1994,US,Administrative and regulatory,1.00000000000000000000
1996,US,Administrative and regulatory,2.75560224089635854341
1997,US,Administrative and regulatory,0.83333333333333333333
1999,US,Administrative and regulatory,1.53886853886853886854
2000,US,Administrative and regulatory,4.05757575757575757576
2001,US,Administrative and regulatory,1.42602813852813852814
2002,US,Administrative and regulatory,7.28763736263736263735
2003,US,Administrative and regulatory,9.31899350649350649349
2004,US,Administrative and regulatory,24.75037821971020201084
2005,US,Administrative and regulatory,19.15061327561327561327
2006,US,Administrative and regulatory,15.08660221208175172367
2007,US,Administrative and regulatory,6.21363818250615414303
2008,US,Administrative and regulatory,7.45113526320422872149
2009,US,Administrative and regulatory,7.16590392751383463457
2010,US,Administrative and regulatory,5.36126651126651126651
2011,US,Administrative and regulatory,10.49885114885114885114
2012,US,Administrative and regulatory,17.36181833582728723391
2013,US,Administrative and regulatory,21.76365575562556986700
2014,US,Administrative and regulatory,6.73444213194213194215
2015,US,Administrative and regulatory,7.65768602556405099753
2016,US,Administrative and regulatory,8.14397451963241436926
2017,US,Administrative and regulatory,5.36984126984126984127
2018,US,Administrative and regulatory,3.44007936507936507935
2019,US,Administrative and regulatory,1.43333333333333333334
9999,US,Administrative and regulatory,0.20000000000000000000
2019,UY,Administrative and regulatory,2.00000000000000000000
2012,VN,Administrative and regulatory,0.12500000000000000000
1977,YU,Administrative and regulatory,2.00000000000000000000
1985,ZA,Administrative and regulatory,0.50000000000000000000
2005,ZA,Administrative and regulatory,0.75000000000000000000
2006,ZA,Administrative and regulatory,1.00000000000000000000
2007,ZA,Administrative and regulatory,1.50000000000000000000
2008,ZA,Administrative and regulatory,2.00000000000000000000
2009,ZA,Administrative and regulatory,2.99999999999999999999
2010,ZA,Administrative and regulatory,2.86666666666666666667
2011,ZA,Administrative and regulatory,11.41666666666666666666
2012,ZA,Administrative and regulatory,3.11111111111111111111
2013,ZA,Administrative and regulatory,3.31250000000000000000
1968,NULL,Administrative and regulatory,0.00000000000000000000
1973,NULL,Administrative and regulatory,0.00000000000000000000
1974,NULL,Administrative and regulatory,0.00000000000000000000
1976,NULL,Administrative and regulatory,0.00000000000000000000
1977,NULL,Administrative and regulatory,0.00000000000000000000
1980,NULL,Administrative and regulatory,0.00000000000000000000
1981,NULL,Administrative and regulatory,0.00000000000000000000
1982,NULL,Administrative and regulatory,0.00000000000000000000
1983,NULL,Administrative and regulatory,0.00000000000000000000
1984,NULL,Administrative and regulatory,0.00000000000000000000
1985,NULL,Administrative and regulatory,0.00000000000000000000
1986,NULL,Administrative and regulatory,0.00000000000000000000
1987,NULL,Administrative and regulatory,0.00000000000000000000
1988,NULL,Administrative and regulatory,0.00000000000000000000
1989,NULL,Administrative and regulatory,0.00000000000000000000
1990,NULL,Administrative and regulatory,0.00000000000000000000
1991,NULL,Administrative and regulatory,0.00000000000000000000
1992,NULL,Administrative and regulatory,0.00000000000000000000
1993,NULL,Administrative and regulatory,0.00000000000000000000
1994,NULL,Administrative and regulatory,0.00000000000000000000
1995,NULL,Administrative and regulatory,0.00000000000000000000
1996,NULL,Administrative and regulatory,0.00000000000000000000
1997,NULL,Administrative and regulatory,0.00000000000000000000
1998,NULL,Administrative and regulatory,0.00000000000000000000
1999,NULL,Administrative and regulatory,0.00000000000000000000
2000,NULL,Administrative and regulatory,0.00000000000000000000
2001,NULL,Administrative and regulatory,0.00000000000000000000
2002,NULL,Administrative and regulatory,0.00000000000000000000
2003,NULL,Administrative and regulatory,0.00000000000000000000
2004,NULL,Administrative and regulatory,0.00000000000000000000
2005,NULL,Administrative and regulatory,0.00000000000000000000
2006,NULL,Administrative and regulatory,0.00000000000000000000
